,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2013-09-05 12:12:00,09/05/2013 12:12:00 PM,09/13/2013 01:15:00 PM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-09-09 11:45:18,09/09/2013 11:45:18 AM,09/09/2013 04:43:37 PM,Banging/Pounding,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-09-09 14:38:20,09/09/2013 02:38:20 PM,09/09/2013 04:01:56 PM,Banging/Pounding,40.69358924499582,-73.98615976799599,POINT (-8236101.631123097 4967250.662114725),0
2013-09-11 10:08:01,09/11/2013 10:08:01 AM,09/11/2013 01:39:22 PM,Loud Television,40.69353134428438,-73.98414036280009,POINT (-8235876.831964985 4967242.161174462),0
2013-09-13 08:03:00,09/13/2013 08:03:00 AM,09/13/2013 01:15:00 PM,Noise: Manufacturing Noise (NK1),40.692601014928776,-73.98524764201196,POINT (-8236000.093723015 4967105.571909309),0
2013-09-14 15:37:50,09/14/2013 03:37:50 PM,09/14/2013 05:46:35 PM,Banging/Pounding,40.69364957436402,-73.9857053857944,POINT (-8236051.049527791 4967259.519636463),0
2013-09-17 12:00:00,09/17/2013 12:00:00 PM,09/23/2013 07:45:00 PM,Noise: Construction Before/After Hours (NM1),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2013-09-17 18:20:25,09/17/2013 06:20:25 PM,09/17/2013 07:21:04 PM,Banging/Pounding,40.6936468295955,-73.98570538638286,POINT (-8236051.049593298 4967259.116651018),0
2013-09-18 01:15:00,09/18/2013 01:15:00 AM,09/20/2013 09:00:00 PM,Noise: Construction Before/After Hours (NM1),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2013-09-19 08:47:16,09/19/2013 08:47:16 AM,09/19/2013 03:07:21 PM,Loud Talking,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-09-21 07:50:00,09/21/2013 07:50:00 AM,09/28/2013 02:15:00 PM,Noise: Construction Before/After Hours (NM1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
